"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2026-05-20 16:40:03","Ter","Remada na polia sentado","1","11","11","","","kg",
"2026-05-20 16:40:03","Ter","Remada na polia sentado","2","11","11","","","kg",
"2026-05-20 16:40:03","Ter","Remada na polia sentado","3","11","11","","","kg",
"2026-05-20 16:40:03","Ter","Remada unilateral com halter","1","18","10","","","kg",
"2026-05-20 16:40:03","Ter","Remada unilateral com halter","2","18","10","","","kg",
"2026-05-20 16:40:03","Ter","Remada unilateral com halter","3","18","10","","","kg",
"2026-05-20 16:40:03","Ter","Remada unilateral com halter","4","18","9","","","kg",
"2026-05-20 16:40:03","Ter","Voador inverso","1","7","10","","","kg",
"2026-05-20 16:40:03","Ter","Voador inverso","2","7","10","","","kg",
"2026-05-20 16:40:03","Ter","Voador inverso","3","7","9","","","kg",
"2026-05-20 16:40:03","Ter","Voador inverso","4","7","9","","","kg",
"2026-05-20 16:40:03","Ter","Rosca direta na polia","1","7","11","","","kg",
"2026-05-20 16:40:03","Ter","Rosca direta na polia","2","7","9","","","kg",
"2026-05-20 16:40:03","Ter","Rosca direta na polia","3","7","7","","","kg",
"2026-05-20 16:40:03","Ter","Rosca direta na polia","4","7","7","","","kg",
"2026-05-21 17:25:37","Qua","Agachamento hack na máquina","1","60","9","","","kg",
"2026-05-21 17:25:37","Qua","Agachamento hack na máquina","2","60","8","","","kg",
"2026-05-21 17:25:37","Qua","Agachamento hack na máquina","3","60","7","","","kg",
"2026-05-21 17:25:37","Qua","Leg press","1","180","11","","","kg",
"2026-05-21 17:25:37","Qua","Leg press","2","180","12","","","kg",
"2026-05-21 17:25:37","Qua","Leg press","3","180","11","","","kg",
"2026-05-21 17:25:37","Qua","Leg press","4","180","10","","","kg",
"2026-05-21 17:25:37","Qua","Leg press","5","180","11","","","kg",
"2026-05-21 17:25:37","Qua","Extensão de pernas","1","65","10","","","kg",
"2026-05-21 17:25:37","Qua","Extensão de pernas","2","45","9","","","kg",
"2026-05-21 17:25:37","Qua","Extensão de pernas","3","65","10","","","kg",
"2026-05-21 17:25:37","Qua","Extensão de pernas","4","45","8","","","kg",
"2026-05-21 17:25:37","Qua","Extensão de pernas","5","65","9","","","kg",
"2026-05-21 17:25:37","Qua","Extensão de pernas","6","45","7","","","kg",
"2026-05-21 17:25:37","Qua","Flexão de pernas deitado","1","35","11","","","kg",
"2026-05-21 17:25:37","Qua","Flexão de pernas deitado","2","35","10","","","kg",
"2026-05-21 17:25:37","Qua","Flexão de pernas deitado","3","35","10","","","kg",
"2026-05-21 17:25:37","Qua","Flexão de pernas deitado","4","35","9","","","kg",
"2026-05-21 17:25:37","Qua","Panturrilha no leg press","1","100","16","","","kg",
"2026-05-21 17:25:37","Qua","Panturrilha no leg press","2","100","15","","","kg",
"2026-05-21 17:25:37","Qua","Panturrilha no leg press","3","100","14","","","kg",
"2026-05-21 17:25:37","Qua","Panturrilha no leg press","4","100","13","","","kg",
"2026-05-21 17:25:37","Qua","Panturrilha no leg press","5","100","12","","","kg",
"2026-05-25 16:32:39","Seg","Supino reto com barra","1","30","10","","","kg",
"2026-05-25 16:32:39","Seg","Supino reto com barra","2","30","10","","","kg",
"2026-05-25 16:32:39","Seg","Supino reto com barra","3","30","10","","","kg",
"2026-05-25 16:32:39","Seg","Supino inclinado com halteres","1","14","9","","","kg",
"2026-05-25 16:32:39","Seg","Supino inclinado com halteres","2","14","9","","","kg",
"2026-05-25 16:32:39","Seg","Supino inclinado com halteres","3","14","9","","","kg",
"2026-05-25 16:32:39","Seg","Desenvolvimento Máquina ","1","10","10","","","kg",
"2026-05-25 16:32:39","Seg","Desenvolvimento Máquina ","2","10","10","","","kg",
"2026-05-25 16:32:39","Seg","Desenvolvimento Máquina ","3","10","10","","","kg",
"2026-05-25 16:32:39","Seg","Elevação lateral com halteres","1","8","12","","","kg",
"2026-05-25 16:32:39","Seg","Elevação lateral com halteres","2","8","11","","","kg",
"2026-05-25 16:32:39","Seg","Elevação lateral com halteres","3","8","11","","","kg",
"2026-05-25 16:32:39","Seg","Elevação lateral com halteres","4","8","11","","","kg",
"2026-05-25 16:32:39","Seg","Tríceps pulley na polia alta","1","8","11","","","kg",
"2026-05-25 16:32:39","Seg","Tríceps pulley na polia alta","2","8","11","","","kg",
"2026-05-25 16:32:39","Seg","Tríceps pulley na polia alta","3","8","9","","","kg",
"2026-05-25 16:32:39","Seg","Tríceps pulley na polia alta","4","8","8","","","kg",
"2026-05-28 16:28:30","Ter","Remada alta com barra","1","35","12","","","kg",
"2026-05-28 16:28:30","Ter","Remada alta com barra","2","35","11","","","kg",
"2026-05-28 16:28:30","Ter","Remada alta com barra","3","35","10","","","kg",
"2026-05-28 16:28:30","Ter","Remada na polia sentado","1","11","12","","","kg",
"2026-05-28 16:28:30","Ter","Remada na polia sentado","2","11","11","","","kg",
"2026-05-28 16:28:30","Ter","Remada na polia sentado","3","11","11","","","kg",
"2026-05-28 16:28:30","Ter","Remada unilateral com halter","1","18","10","","","kg",
"2026-05-28 16:28:30","Ter","Remada unilateral com halter","2","18","10","","","kg",
"2026-05-28 16:28:30","Ter","Remada unilateral com halter","3","18","10","","","kg",
"2026-05-28 16:28:30","Ter","Remada unilateral com halter","4","18","9","","","kg",
"2026-05-28 16:28:30","Ter","Voador inverso","1","7","10","","","kg",
"2026-05-28 16:28:30","Ter","Voador inverso","2","7","9","","","kg",
"2026-05-28 16:28:30","Ter","Voador inverso","3","7","9","","","kg",
"2026-05-28 16:28:30","Ter","Voador inverso","4","7","9","","","kg",
"2026-05-28 16:28:30","Ter","Rosca direta na polia","1","7","10","","","kg",
"2026-05-28 16:28:30","Ter","Rosca direta na polia","2","7","10","","","kg",
"2026-05-28 16:28:30","Ter","Rosca direta na polia","3","7","8","","","kg",
"2026-05-28 16:28:30","Ter","Rosca direta na polia","4","7","7","","","kg",
"2026-06-01 15:22:39","Seg","Supino reto com barra","1","30","11","","","kg",
"2026-06-01 15:22:39","Seg","Supino reto com barra","2","30","11","","","kg",
"2026-06-01 15:22:39","Seg","Supino reto com barra","3","30","11","","","kg",
"2026-06-01 15:22:39","Seg","Supino inclinado com halteres","1","14","9","","","kg",
"2026-06-01 15:22:39","Seg","Supino inclinado com halteres","2","14","9","","","kg",
"2026-06-01 15:22:39","Seg","Supino inclinado com halteres","3","14","8","","","kg",
"2026-06-01 15:22:39","Seg","Desenvolvimento Máquina ","1","10","10","","","kg",
"2026-06-01 15:22:39","Seg","Desenvolvimento Máquina ","2","10","10","","","kg",
"2026-06-01 15:22:39","Seg","Desenvolvimento Máquina ","3","10","9","","","kg",
"2026-06-01 15:22:39","Seg","Elevação lateral com halteres","1","8","12","","","kg",
"2026-06-01 15:22:39","Seg","Elevação lateral com halteres","2","8","12","","","kg",
"2026-06-01 15:22:39","Seg","Elevação lateral com halteres","3","8","11","","","kg",
"2026-06-01 15:22:39","Seg","Elevação lateral com halteres","4","8","11","","","kg",
"2026-06-01 15:22:39","Seg","Tríceps pulley na polia alta","1","8","10","","","kg",
"2026-06-01 15:22:39","Seg","Tríceps pulley na polia alta","2","8","9","","","kg",
"2026-06-01 15:22:39","Seg","Tríceps pulley na polia alta","3","8","9","","","kg",
"2026-06-01 15:22:39","Seg","Tríceps pulley na polia alta","4","8","8","","","kg",
"2026-06-02 15:30:01","Ter","Remada alta com barra","1","35","12","","","kg",
"2026-06-02 15:30:01","Ter","Remada alta com barra","2","35","12","","","kg",
"2026-06-02 15:30:01","Ter","Remada alta com barra","3","35","12","","","kg",
"2026-06-02 15:30:01","Ter","Remada na polia sentado","1","11","12","","","kg",
"2026-06-02 15:30:01","Ter","Remada na polia sentado","2","11","11","","","kg",
"2026-06-02 15:30:01","Ter","Remada na polia sentado","3","11","11","","","kg",
"2026-06-02 15:30:01","Ter","Remada unilateral com halter","1","16","12","","","kg",
"2026-06-02 15:30:01","Ter","Remada unilateral com halter","2","16","11","","","kg",
"2026-06-02 15:30:01","Ter","Remada unilateral com halter","3","16","11","","","kg",
"2026-06-02 15:30:01","Ter","Remada unilateral com halter","4","16","11","","","kg",
"2026-06-02 15:30:01","Ter","Crucifixo invertido no cabo em pé","1","1","12","","","kg",
"2026-06-02 15:30:01","Ter","Crucifixo invertido no cabo em pé","2","1","12","","","kg",
"2026-06-02 15:30:01","Ter","Crucifixo invertido no cabo em pé","3","1","12","","","kg",
"2026-06-02 15:30:01","Ter","Crucifixo invertido no cabo em pé","4","1","12","","","kg",
"2026-06-02 15:30:01","Ter","Rosca direta na polia","1","7","12","","","kg",
"2026-06-02 15:30:01","Ter","Rosca direta na polia","2","7","11","","","kg",
"2026-06-02 15:30:01","Ter","Rosca direta na polia","3","7","10","","","kg",
"2026-06-02 15:30:01","Ter","Rosca direta na polia","4","7","9","","","kg",
"2026-06-05 15:13:45","Qua","Agachamento hack na máquina","1","60","11","","","kg",
"2026-06-05 15:13:45","Qua","Agachamento hack na máquina","2","60","11","","","kg",
"2026-06-05 15:13:45","Qua","Agachamento hack na máquina","3","60","10","","","kg",
"2026-06-05 15:13:45","Qua","Leg press","1","190","11","","","kg",
"2026-06-05 15:13:45","Qua","Leg press","2","190","11","","","kg",
"2026-06-05 15:13:45","Qua","Leg press","3","190","11","","","kg",
"2026-06-05 15:13:45","Qua","Leg press","4","190","11","","","kg",
"2026-06-05 15:13:45","Qua","Leg press","5","190","11","","","kg",
"2026-06-05 15:13:45","Qua","Extensão de pernas","1","65","10","","","kg",
"2026-06-05 15:13:45","Qua","Extensão de pernas","2","45","10","","","kg",
"2026-06-05 15:13:45","Qua","Extensão de pernas","3","65","10","","","kg",
"2026-06-05 15:13:45","Qua","Extensão de pernas","4","45","8","","","kg",
"2026-06-05 15:13:45","Qua","Extensão de pernas","5","65","9","","","kg",
"2026-06-05 15:13:45","Qua","Extensão de pernas","6","45","8","","","kg",
"2026-06-05 15:13:45","Qua","Flexão de pernas deitado","1","35","12","","","kg",
"2026-06-05 15:13:45","Qua","Flexão de pernas deitado","2","35","11","","","kg",
"2026-06-05 15:13:45","Qua","Flexão de pernas deitado","3","35","10","","","kg",
"2026-06-05 15:13:45","Qua","Flexão de pernas deitado","4","35","9","","","kg",
"2026-06-05 15:13:45","Qua","Panturrilha no leg press","1","100","16","","","kg",
"2026-06-05 15:13:45","Qua","Panturrilha no leg press","2","100","15","","","kg",
"2026-06-05 15:13:45","Qua","Panturrilha no leg press","3","100","15","","","kg",
"2026-06-05 15:13:45","Qua","Panturrilha no leg press","4","100","14","","","kg",
"2026-06-05 15:13:45","Qua","Panturrilha no leg press","5","100","13","","","kg",
"2026-06-08 15:03:59","Seg","Supino reto com barra","1","30","11","","","kg",
"2026-06-08 15:03:59","Seg","Supino reto com barra","2","30","11","","","kg",
"2026-06-08 15:03:59","Seg","Supino reto com barra","3","30","10","","","kg",
"2026-06-08 15:03:59","Seg","Supino inclinado com halteres","1","14","11","","","kg",
"2026-06-08 15:03:59","Seg","Supino inclinado com halteres","2","14","10","","","kg",
"2026-06-08 15:03:59","Seg","Supino inclinado com halteres","3","14","10","","","kg",
"2026-06-08 15:03:59","Seg","Desenvolvimento Máquina ","1","10","11","","","kg",
"2026-06-08 15:03:59","Seg","Desenvolvimento Máquina ","2","10","10","","","kg",
"2026-06-08 15:03:59","Seg","Desenvolvimento Máquina ","3","10","9","","","kg",
"2026-06-08 15:03:59","Seg","Elevação lateral com halteres","1","8","12","","","kg",
"2026-06-08 15:03:59","Seg","Elevação lateral com halteres","2","8","11","","","kg",
"2026-06-08 15:03:59","Seg","Elevação lateral com halteres","3","8","11","","","kg",
"2026-06-08 15:03:59","Seg","Elevação lateral com halteres","4","8","10","","","kg",
"2026-06-08 15:03:59","Seg","Tríceps pulley na polia alta","1","8","11","","","kg",
"2026-06-08 15:03:59","Seg","Tríceps pulley na polia alta","2","8","10","","","kg",
"2026-06-08 15:03:59","Seg","Tríceps pulley na polia alta","3","8","10","","","kg",
"2026-06-08 15:03:59","Seg","Tríceps pulley na polia alta","4","8","9","","","kg",
"2026-06-09 15:12:10","Ter","Remada alta com barra","1","35","12","","","kg",
"2026-06-09 15:12:10","Ter","Remada alta com barra","2","35","12","","","kg",
"2026-06-09 15:12:10","Ter","Remada alta com barra","3","35","12","","","kg",
"2026-06-09 15:12:10","Ter","Remada na polia sentado","1","11","12","","","kg",
"2026-06-09 15:12:10","Ter","Remada na polia sentado","2","11","11","","","kg",
"2026-06-09 15:12:10","Ter","Remada na polia sentado","3","11","11","","","kg",
"2026-06-09 15:12:10","Ter","Remada unilateral com halter","1","16","12","","","kg",
"2026-06-09 15:12:10","Ter","Remada unilateral com halter","2","16","11","","","kg",
"2026-06-09 15:12:10","Ter","Remada unilateral com halter","3","16","11","","","kg",
"2026-06-09 15:12:10","Ter","Remada unilateral com halter","4","16","11","","","kg",
"2026-06-09 15:12:10","Ter","Crucifixo invertido no cabo em pé","1","1","12","","","kg",
"2026-06-09 15:12:10","Ter","Crucifixo invertido no cabo em pé","2","1","12","","","kg",
"2026-06-09 15:12:10","Ter","Crucifixo invertido no cabo em pé","3","1","11","","","kg",
"2026-06-09 15:12:10","Ter","Crucifixo invertido no cabo em pé","4","1","11","","","kg",
"2026-06-09 15:12:10","Ter","Rosca direta na polia","1","7","11","","","kg",
"2026-06-09 15:12:10","Ter","Rosca direta na polia","2","7","11","","","kg",
"2026-06-09 15:12:10","Ter","Rosca direta na polia","3","7","10","","","kg",
"2026-06-09 15:12:10","Ter","Rosca direta na polia","4","7","9","","","kg",
"2026-06-11 15:46:17","Qua","Agachamento hack na máquina","1","60","11","","","kg",
"2026-06-11 15:46:17","Qua","Agachamento hack na máquina","2","60","11","","","kg",
"2026-06-11 15:46:17","Qua","Agachamento hack na máquina","3","60","11","","","kg",
"2026-06-11 15:46:17","Qua","Leg press","1","180","10","","","kg",
"2026-06-11 15:46:17","Qua","Leg press","2","180","10","","","kg",
"2026-06-11 15:46:17","Qua","Leg press","3","180","10","","","kg",
"2026-06-11 15:46:17","Qua","Leg press","4","180","10","","","kg",
"2026-06-11 15:46:17","Qua","Leg press","5","180","10","","","kg",
"2026-06-11 15:46:17","Qua","Extensão de pernas","1","65","10","","","kg",
"2026-06-11 15:46:17","Qua","Extensão de pernas","2","45","10","","","kg",
"2026-06-11 15:46:17","Qua","Extensão de pernas","3","65","10","","","kg",
"2026-06-11 15:46:17","Qua","Extensão de pernas","4","45","9","","","kg",
"2026-06-11 15:46:17","Qua","Extensão de pernas","5","65","10","","","kg",
"2026-06-11 15:46:17","Qua","Extensão de pernas","6","45","8","","","kg",
"2026-06-11 15:46:17","Qua","Flexão de pernas deitado","1","35","11","","","kg",
"2026-06-11 15:46:17","Qua","Flexão de pernas deitado","2","35","11","","","kg",
"2026-06-11 15:46:17","Qua","Flexão de pernas deitado","3","35","10","","","kg",
"2026-06-11 15:46:17","Qua","Flexão de pernas deitado","4","35","9","","","kg",
"2026-06-11 15:46:17","Qua","Panturrilha no leg press","1","100","16","","","kg",
"2026-06-11 15:46:17","Qua","Panturrilha no leg press","2","100","15","","","kg",
"2026-06-11 15:46:17","Qua","Panturrilha no leg press","3","100","15","","","kg",
"2026-06-11 15:46:17","Qua","Panturrilha no leg press","4","100","14","","","kg",
"2026-06-11 15:46:17","Qua","Panturrilha no leg press","5","100","13","","","kg",
"2026-06-12 15:42:50","Qui","Supino inclinado com halteres","1","18","12","","","kg",
"2026-06-12 15:42:50","Qui","Supino inclinado com halteres","2","18","12","","","kg",
"2026-06-12 15:42:50","Qui","Supino inclinado com halteres","3","18","12","","","kg",
"2026-06-12 15:42:50","Qui","Remada curvada com barra","1","40","12","","","kg",
"2026-06-12 15:42:50","Qui","Remada curvada com barra","2","40","10","","","kg",
"2026-06-12 15:42:50","Qui","Remada curvada com barra","3","40","9","","","kg",
"2026-06-12 15:42:50","Qui","Elevação frontal com halteres","1","8","12","","","kg",
"2026-06-12 15:42:50","Qui","Elevação frontal com halteres","2","8","12","","","kg",
"2026-06-12 15:42:50","Qui","Elevação frontal com halteres","3","8","11","","","kg",
"2026-06-12 15:42:50","Qui","Elevação unilateral na polia","1","2","10","","","kg",
"2026-06-12 15:42:50","Qui","Elevação unilateral na polia","2","2","10","","","kg",
"2026-06-12 15:42:50","Qui","Elevação unilateral na polia","3","2","9","","","kg",
"2026-06-12 15:42:50","Qui","Voador inverso","1","7","10","","","kg",
"2026-06-12 15:42:50","Qui","Voador inverso","2","7","10","","","kg",
"2026-06-12 15:42:50","Qui","Voador inverso","3","7","10","","","kg",
"2026-06-15 16:03:37","Seg","Supino reto com barra","1","30","11","","","kg",
"2026-06-15 16:03:37","Seg","Supino reto com barra","2","30","11","","","kg",
"2026-06-15 16:03:37","Seg","Supino reto com barra","3","30","10","","","kg",
"2026-06-15 16:03:37","Seg","Supino inclinado com halteres","1","16","10","","","kg",
"2026-06-15 16:03:37","Seg","Supino inclinado com halteres","2","16","10","","","kg",
"2026-06-15 16:03:37","Seg","Supino inclinado com halteres","3","16","8","","","kg",
"2026-06-15 16:03:37","Seg","Desenvolvimento Máquina ","1","10","10","","","kg",
"2026-06-15 16:03:37","Seg","Desenvolvimento Máquina ","2","10","10","","","kg",
"2026-06-15 16:03:37","Seg","Desenvolvimento Máquina ","3","10","10","","","kg",
"2026-06-15 16:03:37","Seg","Elevação lateral com halteres","1","8","12","","","kg",
"2026-06-15 16:03:37","Seg","Elevação lateral com halteres","2","8","11","","","kg",
"2026-06-15 16:03:37","Seg","Elevação lateral com halteres","3","8","11","","","kg",
"2026-06-15 16:03:37","Seg","Elevação lateral com halteres","4","8","10","","","kg",
"2026-06-15 16:03:37","Seg","Tríceps pulley na polia alta","1","8","12","","","kg",
